Index,Symbol,Date,Close,Polarity
16488,NDAQ,2009-06-10,21.82,1
16489,NDAQ,2009-06-09,22.05,0
16490,NDAQ,2009-06-08,21.42,1
16491,NDAQ,2009-06-05,22.0,0
16492,NDAQ,2009-06-04,22.23,0
16493,NDAQ,2009-06-03,21.19,1
16494,NDAQ,2009-06-02,21.43,0
16495,NDAQ,2009-06-01,20.8,1
16496,NDAQ,2009-05-29,21.11,0
16497,NDAQ,2009-05-28,20.76,1
16498,NDAQ,2009-05-27,20.01,1
16499,NDAQ,2009-05-26,20.83,0
16500,NDAQ,2009-05-22,19.39,1
16501,NDAQ,2009-05-21,18.78,1
16502,NDAQ,2009-05-20,17.85,1
16503,NDAQ,2009-05-19,17.91,0
16504,NDAQ,2009-05-18,18.79,0
16505,NDAQ,2009-05-15,17.88,1
16506,NDAQ,2009-05-14,17.95,0
16507,NDAQ,2009-05-13,17.63,1
16508,NDAQ,2009-05-12,18.58,0
16509,NDAQ,2009-05-11,19.3,0
16510,NDAQ,2009-05-08,20.38,0
16511,NDAQ,2009-05-07,20.04,1
16512,NDAQ,2009-05-06,21.61,0
16513,NDAQ,2009-05-05,20.1,1
16514,NDAQ,2009-05-04,20.36,0
16515,NDAQ,2009-05-01,19.36,1
16516,NDAQ,2009-04-30,19.23,1
16517,NDAQ,2009-04-29,18.76,1
16518,NDAQ,2009-04-28,18.16,1
16519,NDAQ,2009-04-27,18.72,0
16520,NDAQ,2009-04-24,19.1,0
16521,NDAQ,2009-04-23,18.94,1
16522,NDAQ,2009-04-22,18.34,1
16523,NDAQ,2009-04-21,18.49,0
16524,NDAQ,2009-04-20,18.08,1
16525,NDAQ,2009-04-17,19.8,0
16526,NDAQ,2009-04-16,19.79,1
16527,NDAQ,2009-04-15,19.62,1
16528,NDAQ,2009-04-14,20.34,0
16529,NDAQ,2009-04-13,22.53,0
16530,NDAQ,2009-04-09,21.99,1
16531,NDAQ,2009-04-08,20.4,1
16532,NDAQ,2009-04-07,19.8,1
16533,NDAQ,2009-04-06,20.76,0
16534,NEM,2009-06-25,43.08,0
16535,NEM,2009-06-24,42.02,1
16536,NEM,2009-06-23,41.32,1
16537,NEM,2009-06-22,39.87,1
16538,NEM,2009-06-19,41.88,0
16539,NEM,2009-06-18,41.41,1
16540,NEM,2009-06-17,41.98,0
16541,NEM,2009-06-16,41.88,1
16542,NEM,2009-06-15,41.58,1
16543,NEM,2009-06-12,42.71,0
16544,NEM,2009-06-11,44.11,0
16545,NEM,2009-06-10,44.45,0
16546,NEM,2009-06-09,44.89,0
16547,NEM,2009-06-08,44.66,1
16548,NEM,2009-06-05,44.84,0
16549,NEM,2009-06-04,47.44,0
16550,NEM,2009-06-03,46.42,1
16551,NEM,2009-06-02,48.52,0
16552,NEM,2009-06-01,47.99,1
16553,NEM,2009-05-29,48.87,0
16554,NEM,2009-05-28,47.35,1
16555,NEM,2009-05-27,45.87,1
16556,NEM,2009-05-26,47.19,0
16557,NEM,2009-05-22,47.04,1
16558,NEM,2009-05-21,46.62,1
16559,NEM,2009-05-20,45.55,1
16560,NEM,2009-05-19,43.57,1
16561,NEM,2009-05-18,42.39,1
16562,NEM,2009-05-15,42.64,0
16563,NEM,2009-05-14,43.67,0
16564,NEM,2009-05-13,42.96,1
16565,NEM,2009-05-12,44.32,0
16566,NEM,2009-05-11,42.71,1
16567,NEM,2009-05-08,43.78,0
16568,NEM,2009-05-07,42.75,1
16569,NEM,2009-05-06,42.67,1
16570,NEM,2009-05-05,41.14,1
16571,NEM,2009-05-04,40.95,1
16572,NEM,2009-05-01,38.73,1
16573,NEM,2009-04-30,40.24,0
16574,NEM,2009-04-29,40.71,0
16575,NEM,2009-04-28,40.02,1
16576,NEM,2009-04-27,41.68,0
16577,NEM,2009-04-24,41.29,1
16578,NEM,2009-04-23,38.73,1
16579,NEM,2009-04-22,38.37,1
16580,NEM,2009-04-21,38.87,0
16581,NEM,2009-04-20,39.06,0
16582,NEM,2009-04-17,38.14,1
16583,NEM,2009-04-16,39.8,0
16584,NEM,2009-04-15,42.3,0
16585,NEM,2009-04-14,41.85,1
16586,NEM,2009-04-13,42.08,0
16587,NEM,2009-04-09,41.78,1
16588,NEM,2009-04-08,41.9,0
16589,NEM,2009-04-07,42.62,0
16590,NEM,2009-04-06,42.8,0
16591,NI,2009-06-25,11.48,1
16592,NI,2009-06-24,11.28,1
16593,NI,2009-06-23,11.3,0
16594,NI,2009-06-22,11.48,0
16595,NI,2009-06-19,11.37,1
16596,NI,2009-06-18,11.46,0
16597,NI,2009-06-17,11.19,1
16598,NI,2009-06-16,11.13,1
16599,NI,2009-06-15,11.24,0
16600,NI,2009-06-12,11.55,0
16601,NI,2009-06-11,11.38,1
16602,NI,2009-06-10,11.12,1
16603,NI,2009-06-09,10.95,1
16604,NI,2009-06-08,11.11,0
16605,NI,2009-06-05,10.94,1
16606,NI,2009-06-04,10.98,0
16607,NI,2009-06-03,10.95,1
16608,NI,2009-06-02,11.1,0
16609,NI,2009-06-01,11.06,1
16610,NI,2009-05-29,10.69,1
16611,NI,2009-05-28,10.74,0
16612,NI,2009-05-27,10.5,1
16613,NI,2009-05-26,10.84,0
16614,NI,2009-05-22,10.47,1
16615,NI,2009-05-21,10.48,0
16616,NI,2009-05-20,10.63,0
16617,NI,2009-05-19,10.7,0
16618,NI,2009-05-18,10.68,1
16619,NI,2009-05-15,10.64,1
16620,NI,2009-05-14,10.87,0
16621,NI,2009-05-13,10.78,1
16622,NI,2009-05-12,11.13,0
16623,NI,2009-05-11,11.17,0
16624,NI,2009-05-08,11.4,0
16625,NI,2009-05-07,11.19,1
16626,NI,2009-05-06,11.4,0
16627,NI,2009-05-05,11.42,0
16628,NI,2009-05-04,11.48,0
16629,NI,2009-05-01,11.24,1
16630,NI,2009-04-30,10.99,1
16631,NI,2009-04-29,10.93,1
16632,NI,2009-04-28,10.81,1
16633,NI,2009-04-27,11.05,0
16634,NI,2009-04-24,10.84,1
16635,NI,2009-04-23,10.66,1
16636,NI,2009-04-22,10.52,1
16637,NI,2009-04-21,10.57,0
16638,NI,2009-04-20,10.37,1
16639,NI,2009-04-17,10.65,0
16640,NI,2009-04-16,10.62,1
16641,NI,2009-04-15,10.48,1
16642,NI,2009-04-14,10.33,1
16643,NI,2009-04-13,10.4,0
16644,NI,2009-04-09,10.39,1
16645,NI,2009-04-08,10.21,1
16646,NI,2009-04-07,9.97,1
16647,NI,2009-04-06,9.98,0
16648,NKE,2009-06-25,51.28,0
16649,NKE,2009-06-24,53.02,0
16650,NKE,2009-06-23,53.54,0
16651,NKE,2009-06-22,55.26,0
16652,NKE,2009-06-19,56.7,0
16653,NKE,2009-06-18,56.3,1
16654,NKE,2009-06-17,54.63,1
16655,NKE,2009-06-16,55.33,0
16656,NKE,2009-06-15,55.94,0
16657,NKE,2009-06-12,56.61,0
16658,NKE,2009-06-11,56.62,0
16659,NKE,2009-06-10,57.05,0
16660,NKE,2009-06-09,58.66,0
16661,NKE,2009-06-08,58.0,1
16662,NKE,2009-06-05,58.29,0
16663,NKE,2009-06-04,57.54,1
16664,NKE,2009-06-03,58.17,0
16665,NKE,2009-06-02,57.83,1
16666,NKE,2009-06-01,59.26,0
16667,NKE,2009-05-29,57.05,1
16668,NKE,2009-05-28,55.11,1
16669,NKE,2009-05-27,54.41,1
16670,NKE,2009-05-26,54.17,1
16671,NKE,2009-05-22,52.41,1
16672,NKE,2009-05-21,51.35,1
16673,NKE,2009-05-20,50.69,1
16674,NKE,2009-05-19,52.04,0
16675,NKE,2009-05-18,51.2,1
16676,NKE,2009-05-15,49.75,1
16677,NKE,2009-05-14,50.95,0
16678,NKE,2009-05-13,49.52,1
16679,NKE,2009-05-12,50.98,0
16680,NKE,2009-05-11,53.14,0
16681,NKE,2009-05-08,54.42,0
16682,NKE,2009-05-07,53.08,1
16683,NKE,2009-05-06,54.61,0
16684,NKE,2009-05-05,55.0,0
16685,NKE,2009-05-04,55.27,0
16686,NKE,2009-05-01,52.92,1
16687,NKE,2009-04-30,52.47,1
16688,NKE,2009-04-29,52.96,0
16689,NKE,2009-04-28,55.59,0
16690,NKE,2009-04-27,54.13,1
16691,NKE,2009-04-24,54.73,0
16692,NKE,2009-04-23,54.39,1
16693,NKE,2009-04-22,55.0,0
16694,NKE,2009-04-21,53.27,1
16695,NKE,2009-04-20,52.36,1
16696,NKE,2009-04-17,54.61,0
16697,NKE,2009-04-16,53.77,1
16698,NKE,2009-04-15,52.11,1
16699,NKE,2009-04-14,51.4,1
16700,NKE,2009-04-13,53.12,0
16701,NKE,2009-04-09,53.27,0
16702,NKE,2009-04-08,50.24,1
16703,NKE,2009-04-07,49.86,1
16704,NKE,2009-04-06,51.27,0
16705,NOC,2009-06-25,46.38,1
16706,NOC,2009-06-24,44.89,1
16707,NOC,2009-06-23,45.26,0
16708,NOC,2009-06-22,46.64,0
16709,NOC,2009-06-19,47.11,0
16710,NOC,2009-06-18,47.37,0
16711,NOC,2009-06-17,47.11,1
16712,NOC,2009-06-16,46.85,1
16713,NOC,2009-06-15,47.74,0
16714,NOC,2009-06-12,48.72,0
16715,NOC,2009-06-11,48.17,1
16716,NOC,2009-06-10,47.9,1
16717,NOC,2009-06-09,48.34,0
16718,NOC,2009-06-08,48.7,0
16719,NOC,2009-06-05,48.38,1
16720,NOC,2009-06-04,48.18,1
16721,NOC,2009-06-03,47.57,1
16722,NOC,2009-06-02,48.28,0
16723,NOC,2009-06-01,48.57,0
16724,NOC,2009-05-29,47.62,1
16725,NOC,2009-05-28,47.96,0
16726,NOC,2009-05-27,47.99,0
16727,NOC,2009-05-26,49.0,0
16728,NOC,2009-05-22,48.03,1
16729,NOC,2009-05-21,48.14,0
16730,NOC,2009-05-20,49.17,0
16731,NOC,2009-05-19,48.29,1
16732,NOC,2009-05-18,47.7,1
16733,NOC,2009-05-15,48.09,0
16734,NOC,2009-05-14,48.83,0
16735,NOC,2009-05-13,48.38,1
16736,NOC,2009-05-12,49.4,0
16737,NOC,2009-05-11,49.29,1
16738,NOC,2009-05-08,50.54,0
16739,NOC,2009-05-07,48.84,1
16740,NOC,2009-05-06,50.21,0
16741,NOC,2009-05-05,49.95,1
16742,NOC,2009-05-04,49.98,0
16743,NOC,2009-05-01,49.34,1
16744,NOC,2009-04-30,48.35,1
16745,NOC,2009-04-29,48.63,0
16746,NOC,2009-04-28,48.27,1
16747,NOC,2009-04-27,48.79,0
16748,NOC,2009-04-24,48.86,0
16749,NOC,2009-04-23,48.87,0
16750,NOC,2009-04-22,47.78,1
16751,NOC,2009-04-21,47.88,0
16752,NOC,2009-04-20,47.0,1
16753,NOC,2009-04-17,47.81,0
16754,NOC,2009-04-16,47.19,1
16755,NOC,2009-04-15,45.6,1
16756,NOC,2009-04-14,44.95,1
16757,NOC,2009-04-13,45.01,0
16758,NOC,2009-04-09,44.74,1
16759,NOC,2009-04-08,45.06,0
16760,NOC,2009-04-07,45.84,0
16761,NOC,2009-04-06,47.94,0
16762,NOV,2009-06-25,33.19,1
16763,NOV,2009-06-24,31.72,1
16764,NOV,2009-06-23,32.17,0
16765,NOV,2009-06-22,31.96,1
16766,NOV,2009-06-19,34.33,0
16767,NOV,2009-06-18,35.09,0
16768,NOV,2009-06-17,34.87,1
16769,NOV,2009-06-16,36.26,0
16770,NOV,2009-06-15,37.53,0
16771,NOV,2009-06-12,38.69,0
16772,NOV,2009-06-11,39.21,0
16773,NOV,2009-06-10,37.74,1
16774,NOV,2009-06-09,38.23,0
16775,NOV,2009-06-08,37.88,1
16776,NOV,2009-06-05,37.96,0
16777,NOV,2009-06-04,39.18,0
16778,NOV,2009-06-03,37.22,1
16779,NOV,2009-06-02,40.08,0
16780,NOV,2009-06-01,40.03,1
16781,NOV,2009-05-29,38.62,1
16782,NOV,2009-05-28,38.39,1
16783,NOV,2009-05-27,36.67,1
16784,NOV,2009-05-26,36.65,1
16785,NOV,2009-05-22,35.35,1
16786,NOV,2009-05-21,35.15,1
16787,NOV,2009-05-20,36.53,0
16788,NOV,2009-05-19,35.07,1
16789,NOV,2009-05-18,34.65,1
16790,NOV,2009-05-15,32.67,1
16791,NOV,2009-05-14,34.14,0
16792,NOV,2009-05-13,33.57,1
16793,NOV,2009-05-12,35.27,0
16794,NOV,2009-05-11,34.85,1
16795,NOV,2009-05-08,36.04,0
16796,NOV,2009-05-07,33.96,1
16797,NOV,2009-05-06,34.23,0
16798,NOV,2009-05-05,32.55,1
16799,NOV,2009-05-04,32.75,0
16800,NOV,2009-05-01,31.22,1
16801,NOV,2009-04-30,30.28,1
16802,NOV,2009-04-29,30.76,0
16803,NOV,2009-04-28,29.58,1
16804,NOV,2009-04-27,30.16,0
16805,NOV,2009-04-24,31.5,0
16806,NOV,2009-04-23,29.27,1
16807,NOV,2009-04-22,32.95,0
16808,NOV,2009-04-21,32.59,1
16809,NOV,2009-04-20,31.92,1
16810,NOV,2009-04-17,34.98,0
16811,NOV,2009-04-16,34.73,1
16812,NOV,2009-04-15,34.07,1
16813,NOV,2009-04-14,34.66,0
16814,NOV,2009-04-13,34.03,1
16815,NOV,2009-04-09,33.45,1
16816,NOV,2009-04-08,31.13,1
16817,NOV,2009-04-07,30.27,1
16818,NOV,2009-04-06,31.5,0
16819,NSC,2009-06-25,38.98,0
16820,NSC,2009-06-24,36.9,1
16821,NSC,2009-06-23,36.45,1
16822,NSC,2009-06-22,36.4,1
16823,NSC,2009-06-19,38.46,0
16824,NSC,2009-06-18,38.12,1
16825,NSC,2009-06-17,38.36,0
16826,NSC,2009-06-16,38.9,0
16827,NSC,2009-06-15,39.21,0
16828,NSC,2009-06-12,41.23,0
16829,NSC,2009-06-11,40.45,1
16830,NSC,2009-06-10,40.54,0
16831,NSC,2009-06-09,41.13,0
16832,NSC,2009-06-08,40.94,1
16833,NSC,2009-06-05,40.7,1
16834,NSC,2009-06-04,40.44,1
16835,NSC,2009-06-03,39.0,1
16836,NSC,2009-06-02,40.13,0
16837,NSC,2009-06-01,39.51,1
16838,NSC,2009-05-29,37.2,1
16839,NSC,2009-05-28,35.38,1
16840,NSC,2009-05-27,34.93,1
16841,NSC,2009-05-26,36.46,0
16842,NSC,2009-05-22,35.21,1
16843,NSC,2009-05-21,34.43,1
16844,NSC,2009-05-20,36.67,0
16845,NSC,2009-05-19,36.06,1
16846,NSC,2009-05-18,36.25,0
16847,NSC,2009-05-15,35.08,1
16848,NSC,2009-05-14,34.5,1
16849,NSC,2009-05-13,34.96,0
16850,NSC,2009-05-12,36.51,0
16851,NSC,2009-05-11,36.44,1
16852,NSC,2009-05-08,38.01,0
16853,NSC,2009-05-07,37.03,1
16854,NSC,2009-05-06,37.7,0
16855,NSC,2009-05-05,36.96,1
16856,NSC,2009-05-04,37.91,0
16857,NSC,2009-05-01,35.8,1
16858,NSC,2009-04-30,35.68,1
16859,NSC,2009-04-29,35.51,1
16860,NSC,2009-04-28,34.77,1
16861,NSC,2009-04-27,35.92,0
16862,NSC,2009-04-24,37.79,0
16863,NSC,2009-04-23,38.18,0
16864,NSC,2009-04-22,37.5,1
16865,NSC,2009-04-21,37.37,1
16866,NSC,2009-04-20,35.65,1
16867,NSC,2009-04-17,37.79,0
16868,NSC,2009-04-16,37.22,1
16869,NSC,2009-04-15,37.01,1
16870,NSC,2009-04-14,36.45,1
16871,NSC,2009-04-13,36.99,0
16872,NSC,2009-04-09,37.35,0
16873,NSC,2009-04-08,36.24,1
16874,NSC,2009-04-07,35.18,1
16875,NSC,2009-04-06,36.39,0
16876,NTAP,2009-06-25,19.44,1
16877,NTAP,2009-06-24,19.11,1
16878,NTAP,2009-06-23,18.79,1
16879,NTAP,2009-06-22,18.91,0
16880,NTAP,2009-06-19,19.55,0
16881,NTAP,2009-06-18,18.83,1
16882,NTAP,2009-06-17,19.13,0
16883,NTAP,2009-06-16,19.28,0
16884,NTAP,2009-06-15,19.82,0
16885,NTAP,2009-06-12,20.14,0
16886,NTAP,2009-06-11,19.92,1
16887,NTAP,2009-06-10,19.17,1
16888,NTAP,2009-06-09,19.5,0
16889,NTAP,2009-06-08,18.98,1
16890,NTAP,2009-06-05,18.82,1
16891,NTAP,2009-06-04,18.86,0
16892,NTAP,2009-06-03,18.57,1
16893,NTAP,2009-06-02,19.34,0
16894,NTAP,2009-06-01,20.69,0
16895,NTAP,2009-05-29,19.5,1
16896,NTAP,2009-05-28,18.95,1
16897,NTAP,2009-05-27,19.22,0
16898,NTAP,2009-05-26,19.93,0
16899,NTAP,2009-05-22,18.46,1
16900,NTAP,2009-05-21,17.88,1
16901,NTAP,2009-05-20,17.34,1
16902,NTAP,2009-05-19,18.07,0
16903,NTAP,2009-05-18,17.69,1
16904,NTAP,2009-05-15,17.57,1
16905,NTAP,2009-05-14,17.41,1
16906,NTAP,2009-05-13,17.06,1
16907,NTAP,2009-05-12,17.25,0
16908,NTAP,2009-05-11,16.93,1
16909,NTAP,2009-05-08,17.5,0
16910,NTAP,2009-05-07,17.39,1
16911,NTAP,2009-05-06,18.23,0
16912,NTAP,2009-05-05,18.33,0
16913,NTAP,2009-05-04,18.9,0
16914,NTAP,2009-05-01,18.4,1
16915,NTAP,2009-04-30,18.3,1
16916,NTAP,2009-04-29,17.97,1
16917,NTAP,2009-04-28,17.43,1
16918,NTAP,2009-04-27,17.95,0
16919,NTAP,2009-04-24,18.63,0
16920,NTAP,2009-04-23,18.36,1
16921,NTAP,2009-04-22,18.84,0
16922,NTAP,2009-04-21,18.04,1
16923,NTAP,2009-04-20,17.79,1
16924,NTAP,2009-04-17,17.59,1
16925,NTAP,2009-04-16,17.97,0
16926,NTAP,2009-04-15,17.44,1
16927,NTAP,2009-04-14,17.09,1
16928,NTAP,2009-04-13,16.72,1
16929,NTAP,2009-04-09,16.96,0
16930,NTAP,2009-04-08,16.63,1
16931,NTAP,2009-04-07,14.97,1
16932,NTAP,2009-04-06,15.57,0
16933,NTRS,2009-06-25,53.87,0
16934,NTRS,2009-06-24,52.79,1
16935,NTRS,2009-06-23,51.87,1
16936,NTRS,2009-06-22,51.88,0
16937,NTRS,2009-06-19,54.29,0
16938,NTRS,2009-06-18,52.5,1
16939,NTRS,2009-06-17,51.15,1
16940,NTRS,2009-06-16,52.73,0
16941,NTRS,2009-06-15,54.18,0
16942,NTRS,2009-06-12,55.19,0
16943,NTRS,2009-06-11,55.35,0
16944,NTRS,2009-06-10,54.99,1
16945,NTRS,2009-06-09,56.36,0
16946,NTRS,2009-06-08,55.38,1
16947,NTRS,2009-06-05,55.59,0
16948,NTRS,2009-06-04,57.16,0
16949,NTRS,2009-06-03,55.28,1
16950,NTRS,2009-06-02,55.73,0
16951,NTRS,2009-06-01,56.53,0
16952,NTRS,2009-05-29,57.65,0
16953,NTRS,2009-05-28,55.47,1
16954,NTRS,2009-05-27,53.42,1
16955,NTRS,2009-05-26,54.92,0
16956,NTRS,2009-05-22,52.0,1
16957,NTRS,2009-05-21,51.5,1
16958,NTRS,2009-05-20,50.91,1
16959,NTRS,2009-05-19,52.39,0
16960,NTRS,2009-05-18,54.89,0
16961,NTRS,2009-05-15,53.55,1
16962,NTRS,2009-05-14,55.0,0
16963,NTRS,2009-05-13,52.4,1
16964,NTRS,2009-05-12,53.51,0
16965,NTRS,2009-05-11,52.71,1
16966,NTRS,2009-05-08,55.29,0
16967,NTRS,2009-05-07,52.35,1
16968,NTRS,2009-05-06,55.41,0
16969,NTRS,2009-05-05,53.54,1
16970,NTRS,2009-05-04,55.64,0
16971,NTRS,2009-05-01,52.78,1
16972,NTRS,2009-04-30,54.36,0
16973,NTRS,2009-04-29,55.0,0
16974,NTRS,2009-04-28,53.17,1
16975,NTRS,2009-04-27,55.01,0
16976,NTRS,2009-04-24,55.57,0
16977,NTRS,2009-04-23,56.96,0
16978,NTRS,2009-04-22,53.7,1
16979,NTRS,2009-04-21,56.17,0
16980,NTRS,2009-04-20,58.15,0
16981,NTRS,2009-04-17,63.06,0
16982,NTRS,2009-04-16,63.76,0
16983,NTRS,2009-04-15,64.53,0
16984,NTRS,2009-04-14,61.14,1
16985,NTRS,2009-04-13,65.54,0
16986,NTRS,2009-04-09,64.12,1
16987,NTRS,2009-04-08,58.3,1
16988,NTRS,2009-04-07,56.99,1
16989,NTRS,2009-04-06,59.41,0
16990,NU,2009-06-25,22.15,1
16991,NU,2009-06-24,21.75,1
16992,NU,2009-06-23,21.56,1
16993,NU,2009-06-22,22.11,0
16994,NU,2009-06-19,21.97,1
16995,NU,2009-06-18,22.37,0
16996,NU,2009-06-17,21.66,1
16997,NU,2009-06-16,21.71,0
16998,NU,2009-06-15,21.94,0
16999,NU,2009-06-12,22.12,0
17000,NU,2009-06-11,21.61,1
17001,NU,2009-06-10,21.16,1
17002,NU,2009-06-09,20.88,1
17003,NU,2009-06-08,21.12,0
17004,NU,2009-06-05,21.23,0
17005,NU,2009-06-04,21.04,1
17006,NU,2009-06-03,21.07,0
17007,NU,2009-06-02,21.43,0
17008,NU,2009-06-01,21.67,0
17009,NU,2009-05-29,20.79,1
17010,NU,2009-05-28,20.65,1
17011,NU,2009-05-27,20.6,1
17012,NU,2009-05-26,20.81,0
17013,NU,2009-05-22,20.24,1
17014,NU,2009-05-21,20.22,1
17015,NU,2009-05-20,19.99,1
17016,NU,2009-05-19,20.75,0
17017,NU,2009-05-18,20.62,1
17018,NU,2009-05-15,20.58,1
17019,NU,2009-05-14,21.03,0
17020,NU,2009-05-13,21.17,0
17021,NU,2009-05-12,21.38,0
17022,NU,2009-05-11,21.18,1
17023,NU,2009-05-08,21.2,0
17024,NU,2009-05-07,21.26,0
17025,NU,2009-05-06,21.48,0
17026,NU,2009-05-05,21.75,0
17027,NU,2009-05-04,21.65,1
17028,NU,2009-05-01,21.58,1
17029,NU,2009-04-30,21.02,1
17030,NU,2009-04-29,20.5,1
17031,NU,2009-04-28,20.55,0
17032,NU,2009-04-27,20.73,0
17033,NU,2009-04-24,20.24,1
17034,NU,2009-04-23,20.14,1
17035,NU,2009-04-22,20.33,0
17036,NU,2009-04-21,20.92,0
17037,NU,2009-04-20,21.0,0
17038,NU,2009-04-17,21.09,0
17039,NU,2009-04-16,21.31,0
17040,NU,2009-04-15,21.09,1
17041,NU,2009-04-14,20.78,1
17042,NU,2009-04-13,21.19,0
17043,NU,2009-04-09,21.5,0
17044,NU,2009-04-08,21.52,0
17045,NU,2009-04-07,21.4,1
17046,NU,2009-04-06,21.22,1
17047,NUE,2009-06-25,45.06,0
17048,NUE,2009-06-24,44.18,1
17049,NUE,2009-06-23,43.98,1
17050,NUE,2009-06-22,43.42,1
17051,NUE,2009-06-19,46.68,0
17052,NUE,2009-06-18,46.49,1
17053,NUE,2009-06-17,46.38,1
17054,NUE,2009-06-16,46.86,0
17055,NUE,2009-06-15,45.75,1
17056,NUE,2009-06-12,47.5,0
17057,NUE,2009-06-11,48.97,0
17058,NUE,2009-06-10,47.4,1
17059,NUE,2009-06-09,47.76,0
17060,NUE,2009-06-08,46.76,1
17061,NUE,2009-06-05,47.53,0
17062,NUE,2009-06-04,46.31,1
17063,NUE,2009-06-03,44.73,1
17064,NUE,2009-06-02,47.38,0
17065,NUE,2009-06-01,46.98,1
17066,NUE,2009-05-29,43.91,1
17067,NUE,2009-05-28,42.82,1
17068,NUE,2009-05-27,41.77,1
17069,NUE,2009-05-26,41.15,1
17070,NUE,2009-05-22,40.09,1
17071,NUE,2009-05-21,39.24,1
17072,NUE,2009-05-20,40.61,0
17073,NUE,2009-05-19,41.84,0
17074,NUE,2009-05-18,40.42,1
17075,NUE,2009-05-15,38.9,1
17076,NUE,2009-05-14,39.4,0
17077,NUE,2009-05-13,39.58,0
17078,NUE,2009-05-12,42.73,0
17079,NUE,2009-05-11,42.75,0
17080,NUE,2009-05-08,43.59,0
17081,NUE,2009-05-07,42.78,1
17082,NUE,2009-05-06,44.31,0
17083,NUE,2009-05-05,43.95,1
17084,NUE,2009-05-04,44.88,0
17085,NUE,2009-05-01,41.43,1
17086,NUE,2009-04-30,40.69,1
17087,NUE,2009-04-29,38.62,1
17088,NUE,2009-04-28,37.5,1
17089,NUE,2009-04-27,38.95,0
17090,NUE,2009-04-24,40.54,0
17091,NUE,2009-04-23,40.0,1
17092,NUE,2009-04-22,44.07,0
17093,NUE,2009-04-21,43.06,1
17094,NUE,2009-04-20,41.7,1
17095,NUE,2009-04-17,44.16,0
17096,NUE,2009-04-16,43.48,1
17097,NUE,2009-04-15,42.47,1
17098,NUE,2009-04-14,42.69,0
17099,NUE,2009-04-13,43.6,0
17100,NUE,2009-04-09,42.76,1
17101,NUE,2009-04-08,40.68,1
17102,NUE,2009-04-07,40.6,1
17103,NUE,2009-04-06,42.81,0
17104,NVDA,2009-06-25,11.42,1
17105,NVDA,2009-06-24,10.85,1
17106,NVDA,2009-06-23,10.5,1
17107,NVDA,2009-06-22,10.55,0
17108,NVDA,2009-06-19,11.18,0
17109,NVDA,2009-06-18,11.06,1
17110,NVDA,2009-06-17,11.28,0
17111,NVDA,2009-06-16,11.01,1
17112,NVDA,2009-06-15,11.32,0
17113,NVDA,2009-06-12,11.51,0
17114,NVDA,2009-06-11,11.57,0
17115,NVDA,2009-06-10,11.72,0
17116,NVDA,2009-06-09,11.36,1
17117,NVDA,2009-06-08,10.77,1
17118,NVDA,2009-06-05,10.83,0
17119,NVDA,2009-06-04,10.89,0
17120,NVDA,2009-06-03,10.51,1
17121,NVDA,2009-06-02,10.85,0
17122,NVDA,2009-06-01,10.94,0
17123,NVDA,2009-05-29,10.43,1
17124,NVDA,2009-05-28,10.51,0
17125,NVDA,2009-05-27,10.37,1
17126,NVDA,2009-05-26,10.35,1
17127,NVDA,2009-05-22,9.82,1
17128,NVDA,2009-05-21,9.67,1
17129,NVDA,2009-05-20,9.73,0
17130,NVDA,2009-05-19,9.45,1
17131,NVDA,2009-05-18,9.27,1
17132,NVDA,2009-05-15,8.74,1
17133,NVDA,2009-05-14,8.52,1
17134,NVDA,2009-05-13,8.4,1
17135,NVDA,2009-05-12,8.98,0
17136,NVDA,2009-05-11,9.43,0
17137,NVDA,2009-05-08,9.25,1
17138,NVDA,2009-05-07,10.73,0
17139,NVDA,2009-05-06,11.56,0
17140,NVDA,2009-05-05,11.8,0
17141,NVDA,2009-05-04,12.3,0
17142,NVDA,2009-05-01,11.67,1
17143,NVDA,2009-04-30,11.48,1
17144,NVDA,2009-04-29,10.88,1
17145,NVDA,2009-04-28,11.05,0
17146,NVDA,2009-04-27,11.02,1
17147,NVDA,2009-04-24,11.43,0
17148,NVDA,2009-04-23,11.17,1
17149,NVDA,2009-04-22,11.35,0
17150,NVDA,2009-04-21,11.02,1
17151,NVDA,2009-04-20,11.05,0
17152,NVDA,2009-04-17,11.76,0
17153,NVDA,2009-04-16,11.68,1
17154,NVDA,2009-04-15,11.39,1
17155,NVDA,2009-04-14,11.72,0
17156,NVDA,2009-04-13,11.65,1
17157,NVDA,2009-04-09,12.04,0
17158,NVDA,2009-04-08,11.41,1
17159,NVDA,2009-04-07,10.96,1
17160,NVDA,2009-04-06,11.35,0
17161,NWL,2009-06-25,10.51,1
17162,NWL,2009-06-24,10.11,1
17163,NWL,2009-06-23,9.96,1
17164,NWL,2009-06-22,10.07,0
17165,NWL,2009-06-19,10.68,0
17166,NWL,2009-06-18,10.57,1
17167,NWL,2009-06-17,10.47,1
17168,NWL,2009-06-16,10.42,1
17169,NWL,2009-06-15,10.62,0
17170,NWL,2009-06-12,10.8,0
17171,NWL,2009-06-11,11.08,0
17172,NWL,2009-06-10,11.31,0
17173,NWL,2009-06-09,11.63,0
17174,NWL,2009-06-08,11.39,1
17175,NWL,2009-06-05,11.36,1
17176,NWL,2009-06-04,11.51,0
17177,NWL,2009-06-03,11.53,0
17178,NWL,2009-06-02,11.74,0
